time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-07T20:11:13.890Z,36.3748333,-92.9913333,4.96,1.97,md,11,108,0.005168,0.1,nm,nm60040503,2017-07-08T13:10:53.490Z,"19km NNE of Harrison, Arkansas",earthquake,0.45,0.49,0.405,8,reviewed,nm,nm
2017-07-07T20:04:27.940Z,36.5024986,-120.4881668,4.89,2.64,md,30,87,0.1918,0.25,nc,nc72830751,2017-07-07T22:16:02.944Z,"29km SSW of Mendota, California",earthquake,0.44,1.52,0.11,26,automatic,nc,nc
2017-07-07T19:56:40.610Z,36.0426667,-117.8063333,1.36,1.08,ml,21,90,0.03757,0.12,ci,ci37695431,2017-07-07T20:52:22.077Z,"13km E of Coso Junction, CA",earthquake,0.17,0.19,0.152,13,reviewed,ci,ci
2017-07-07T19:45:14.080Z,19.4281667,-155.609,2.712,1.57,md,10,95,0.02427,0.12,hv,hv61826646,2017-07-07T20:27:10.760Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.65,0.157,4,reviewed,hv,hv
2017-07-07T19:33:53.690Z,46.8818333,-112.5376667,10.42,1.77,ml,19,107,0.192,0.15,mb,mb80226549,2017-07-07T19:53:25.390Z,"13km SE of Lincoln, Montana",earthquake,0.34,0.76,0.057,3,reviewed,mb,mb
2017-07-07T19:33:40.440Z,18.9221,-64.9803,3,1.54,md,3,288,0.6849,0.06,pr,pr2017188017,2017-07-08T02:19:54.270Z,"64km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.98,2.22,0.02,2,reviewed,pr,pr
2017-07-07T19:32:06.650Z,19.018,-64.9333,20,2.32,md,3,297,0.7917,0.19,pr,pr2017188016,2017-07-08T02:19:19.375Z,"74km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.91,17.96,0.1,3,reviewed,pr,pr
2017-07-07T19:09:35.390Z,34.994,-118.1998333,-0.84,1.16,ml,13,149,0.1164,0.22,ci,ci37695399,2017-07-07T19:20:11.973Z,"7km SSW of Mojave, CA",quarry blast,0.78,31.61,0.149,4,reviewed,ci,ci
2017-07-07T19:07:43.070Z,44.2386667,-123.2993333,-0.44,1.69,ml,6,173,0.2289,0.46,uw,uw61280177,2017-07-08T00:54:01.060Z,"7km WNW of Junction City, Oregon",explosion,1.54,31.61,0.039,5,reviewed,uw,uw
2017-07-07T19:06:48.186Z,61.3404,-148.9486,28.7,1,ml,,,,0.74,ak,ak16284859,2017-07-07T19:23:45.655Z,"22km SSE of Butte, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T18:53:39.320Z,17.1897,121.09,47.24,4.7,mb,,110,6.095,0.66,us,us100097wy,2017-07-08T15:03:15.040Z,"8km ENE of Sadanga, Philippines",earthquake,9,6,0.051,114,reviewed,us,us
2017-07-07T18:51:56.420Z,37.498333,-118.8026657,-0.55,1.49,md,12,208,0.0653,0.07,nc,nc72830716,2017-07-07T19:00:04.289Z,"22km SE of Mammoth Lakes, California",earthquake,1.95,7.93,0.14,12,automatic,nc,nc
2017-07-07T18:49:13.650Z,19.4036667,-155.629,3.062,0.96,md,7,141,0.001611,0.06,hv,hv61826556,2017-07-07T20:51:00.040Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.93,0.39,0.147,4,reviewed,hv,hv
2017-07-07T18:33:36.310Z,37.4593315,-118.8291702,2.53,1.9,md,25,125,0.09009,0.04,nc,nc72830711,2017-07-07T22:01:02.905Z,"24km SSE of Mammoth Lakes, California",earthquake,0.28,0.87,0.22,23,automatic,nc,nc
2017-07-07T18:26:10.070Z,39.6021667,-121.5783333,-0.37,1.91,md,9,169,0.05818,0.07,nc,nc72830706,2017-07-11T22:19:31.928Z,"9km N of Oroville, California",quarry blast,0.91,31.61,0.3,19,reviewed,nc,nc
2017-07-07T18:23:55.300Z,37.5445,-118.8303333,1.82,1.8,md,32,130,0.04546,0.05,nc,nc72830701,2017-07-11T22:19:01.743Z,"17km SE of Mammoth Lakes, California",earthquake,0.26,0.53,0.323,34,reviewed,nc,nc
2017-07-07T18:15:20.820Z,39.992,-122.6895,8.62,1.55,md,8,167,0.04908,0.03,nc,nc72830696,2017-07-11T22:13:01.729Z,"24km W of Rancho Tehama Reserve, California",earthquake,0.66,0.48,0.168,13,reviewed,nc,nc
2017-07-07T18:14:17.160Z,41.5495,-121.8725,-1.51,1.14,md,8,156,0.0567,0.07,nc,nc72830691,2017-07-11T22:10:04.720Z,"39km NE of McCloud, California",earthquake,1.06,0.39,0.112,5,reviewed,nc,nc
2017-07-07T18:07:26.550Z,19.425,-155.6208333,3.852,1.02,md,10,105,0.02304,0.07,hv,hv61826541,2017-07-07T20:53:34.440Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.63,0.119,5,reviewed,hv,hv
2017-07-07T17:47:15.600Z,37.538166,-118.7914963,-2.06,1.68,md,17,137,0.05978,0.06,nc,nc72830681,2017-07-07T18:02:02.165Z,"20km SE of Mammoth Lakes, California",earthquake,0.33,0.44,0.16,13,automatic,nc,nc
2017-07-07T17:46:12.920Z,36.6673317,-121.3008347,2.7,1.27,md,9,111,0.05405,0.09,nc,nc72830676,2017-07-07T18:00:03.159Z,"17km SSE of Ridgemark, California",earthquake,0.54,2.78,0.32,10,automatic,nc,nc
2017-07-07T17:45:37.800Z,36.6699982,-121.2938309,3.78,1.82,md,17,93,,0.05,nc,nc72830666,2017-07-07T20:44:02.554Z,"17km SSE of Ridgemark, California",earthquake,0.24,1,0.21,14,automatic,nc,nc
2017-07-07T17:44:09.930Z,37.5485001,-118.8264999,1.05,1.87,md,16,213,0.04151,0.03,nc,nc72830661,2017-07-07T20:18:01.504Z,"16km SE of Mammoth Lakes, California",earthquake,0.59,0.91,0.15,15,automatic,nc,nc
2017-07-07T17:37:18.384Z,38.6878,-118.5531,11.2,1,ml,8,89.05,0.304,0.1721,nn,nn00594978,2017-07-08T00:43:42.666Z,"19km NNE of Hawthorne, Nevada",earthquake,,10.1,0.25,6,reviewed,nn,nn
2017-07-07T17:30:49.600Z,35.046,-118.32,-1.01,1.15,ml,24,44,0.05804,0.15,ci,ci37695295,2017-07-07T18:51:54.317Z,"13km W of Mojave, CA",quarry blast,0.3,31.61,0.109,14,reviewed,ci,ci
2017-07-07T17:22:53.840Z,37.5338326,-118.824501,1.45,1.81,md,19,171,0.09033,0.03,nc,nc72830646,2017-07-07T19:52:02.432Z,"18km SE of Mammoth Lakes, California",earthquake,0.44,1.12,0.22,15,automatic,nc,nc
2017-07-07T17:18:16.490Z,37.5690002,-118.8444977,0.17,1.44,md,15,151,0.02429,0.03,nc,nc72830636,2017-07-07T19:25:03.357Z,"14km SE of Mammoth Lakes, California",earthquake,0.33,0.56,0.14,13,automatic,nc,nc
2017-07-07T17:17:08.770Z,48.605,-119.5886667,3.82,1.95,ml,13,113,0.6325,0.63,uw,uw61280167,2017-07-10T00:51:42.450Z,"15km SW of Tonasket, Washington",earthquake,1.37,2.35,0.233,13,reviewed,uw,uw
2017-07-07T17:07:37.667Z,58.2707,-154.955,0.5,2,ml,,,,0.51,ak,ak16283369,2017-07-07T17:18:22.954Z,"99km NW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T17:07:05.330Z,17.9011,-67.0578,10,1.75,md,3,325,0.0697,0.31,pr,pr2017188014,2017-07-07T22:15:30.947Z,"8km S of La Parguera, Puerto Rico",earthquake,3.21,1.56,0.14,2,reviewed,pr,pr
2017-07-07T17:02:56.840Z,17.8626,-67.0706,10,1.69,md,3,333,0.11,0.19,pr,pr2017188013,2017-07-07T22:15:02.374Z,"12km SSW of La Parguera, Puerto Rico",earthquake,2.21,2.17,0.03,3,reviewed,pr,pr
2017-07-07T16:54:52.740Z,37.5296669,-118.8306656,1.46,1.17,md,11,187,0.06027,0.05,nc,nc72830626,2017-07-07T18:59:02.286Z,"18km SE of Mammoth Lakes, California",earthquake,0.44,1.45,0.16,11,automatic,nc,nc
2017-07-07T16:26:13.086Z,65.5783,-144.7103,0,1.6,ml,,,,0.79,ak,ak16283355,2017-07-07T16:30:36.038Z,"12km N of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T16:16:45.750Z,41.0105,-123.4388333,36.34,2.07,md,15,79,0.2606,0.09,nc,nc72830611,2017-07-08T03:32:02.142Z,"18km ENE of Willow Creek, California",earthquake,0.38,0.64,0.219,13,reviewed,nc,nc
2017-07-07T16:15:07.280Z,46.675,-121.4966667,4.15,2.1,ml,26,119,0.2282,0.18,uw,uw61280162,2017-07-07T16:29:57.350Z,"15km ENE of Packwood, Washington",earthquake,0.38,0.71,0.124,21,reviewed,uw,uw
2017-07-07T16:10:43.330Z,18.8008,-65.652,33,2.59,md,5,278,0.5673,0.29,pr,pr2017188011,2017-07-07T22:13:44.880Z,"45km NNE of Vieques, Puerto Rico",earthquake,3.29,10.85,0.29,4,reviewed,pr,pr
2017-07-07T16:10:41.390Z,17.8686,-67.0773,8,1.79,md,3,331,0.1061,0.23,pr,pr2017188012,2017-07-07T22:14:27.499Z,"12km SSW of La Parguera, Puerto Rico",earthquake,2.55,4.5,0.16,3,reviewed,pr,pr
2017-07-07T16:03:25.416Z,60.7947,-146.6397,20.1,1.4,ml,,,,0.55,ak,ak16282623,2017-07-07T16:08:59.386Z,"40km SSW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T15:54:07.252Z,63.2908,-151.0365,0,2.3,ml,,,,0.77,ak,ak16282619,2017-07-07T15:59:11.785Z,"105km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-07T15:54:01.830Z,17.8613,-67.0903,7,2.01,md,3,331,0.1175,0.14,pr,pr2017188010,2017-07-07T22:12:38.170Z,"13km SSW of La Parguera, Puerto Rico",earthquake,1.52,0.59,0.17,2,reviewed,pr,pr
2017-07-07T15:53:21.040Z,17.8665,-67.0625,12,1.85,md,3,334,0.1045,0.11,pr,pr2017188009,2017-07-07T22:11:11.604Z,"12km S of La Parguera, Puerto Rico",earthquake,1.88,1.03,0.06,2,reviewed,pr,pr
2017-07-07T15:50:41.680Z,38.8160019,-122.809166,2.83,1.08,md,15,88,0.007416,0.03,nc,nc72830586,2017-07-07T16:03:03.892Z,"6km NW of The Geysers, California",earthquake,0.3,0.51,0.05,5,automatic,nc,nc
2017-07-07T15:36:33.600Z,36.6040001,-121.2228317,7.42,2.28,md,27,85,,0.09,nc,nc72830551,2017-07-07T17:27:03.097Z,"21km NNE of Soledad, California",earthquake,0.29,0.67,0.13,25,automatic,nc,nc
2017-07-07T15:06:48.470Z,19.4271667,-155.621,4.142,1.47,ml,10,140,0.02508,0.07,hv,hv61826501,2017-07-08T02:22:36.290Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.67,0.092,3,reviewed,hv,hv
2017-07-07T14:56:43.632Z,60.2875,-141.2943,0,1.4,ml,,,,0.6,ak,ak16281878,2017-07-07T15:01:09.058Z,"67km ENE of Cape Yakataga, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-07-07T14:47:09.615Z,38.4171,-118.9332,7.7,1.1,ml,14,67.22,0.137,0.1161,nn,nn00594922,2017-07-07T16:41:47.556Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.7,0.33,7,reviewed,nn,nn
2017-07-07T14:41:23.600Z,37.5558319,-118.8339996,0.47,1.57,md,17,167,0.03436,0.03,nc,nc72830491,2017-07-07T16:45:04.991Z,"15km SE of Mammoth Lakes, California",earthquake,0.4,1.17,0.11,14,automatic,nc,nc
2017-07-07T14:37:12.320Z,35.9885,-117.9215,3.55,1.45,ml,22,81,0.0317,0.12,ci,ci37694887,2017-07-07T15:44:11.050Z,"6km NNW of Little Lake, CA",earthquake,0.24,0.52,0.152,23,reviewed,ci,ci
2017-07-07T14:33:56.780Z,17.8911,-67.0573,12,2.39,md,3,328,0.0794,0.18,pr,pr2017188008,2017-07-07T19:15:05.580Z,"9km S of La Parguera, Puerto Rico",earthquake,2.36,0.75,0.14,3,reviewed,pr,pr
2017-07-07T14:28:53.783Z,60.3155,-152.626,103,3.4,ml,,,,0.55,ak,ak16281854,2017-07-07T14:38:42.391Z,"19km SSE of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T14:24:54.799Z,37.7782,-118.1455,0,1.2,ml,19,65.99,0.242,0.1978,nn,nn00594918,2017-07-07T16:29:21.767Z,"49km NNE of Dixon Lane-Meadow Creek, California",earthquake,,0,0.58,6,reviewed,nn,nn
2017-07-07T14:23:56.166Z,37.7767,-118.1449,0,1.1,ml,18,65.9,0.345,0.1892,nn,nn00594917,2017-07-07T16:07:17.580Z,"49km NNE of Dixon Lane-Meadow Creek, California",earthquake,,0,0.2,7,reviewed,nn,nn
2017-07-07T14:22:30.450Z,37.5238342,-118.8288345,-0.73,1.73,md,15,192,0.06608,0.05,nc,nc72830476,2017-07-07T16:19:01.926Z,"18km SE of Mammoth Lakes, California",earthquake,0.44,6.66,0.16,16,automatic,nc,nc
2017-07-07T14:18:01.128Z,61.3338,-150.6686,59.6,1.1,ml,,,,0.16,ak,ak16281853,2017-07-07T14:22:08.117Z,"43km WNW of Anchorage, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-07-07T14:02:23.760Z,35.4811667,-118.3283333,2.56,1.4,ml,18,99,0.1631,0.16,ci,ci37694815,2017-07-07T15:45:10.596Z,"19km SE of Bodfish, CA",earthquake,0.27,1.14,0.183,21,reviewed,ci,ci
2017-07-07T13:47:40.255Z,59.8063,-136.8109,0,2.2,ml,,,,0.7,ak,ak16281126,2017-07-07T13:51:06.004Z,"92km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T13:39:07.906Z,66.0506,-151.2462,7.4,1,ml,,,,0.54,ak,ak16281124,2017-07-07T13:46:22.275Z,"83km SE of New Allakaket, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-07T13:29:04.640Z,38.815834,-122.817337,2.26,1.82,md,32,48,0.009444,0.04,nc,nc72830441,2017-07-07T15:52:01.867Z,"6km NW of The Geysers, California",earthquake,0.19,0.32,0.19,11,automatic,nc,nc
2017-07-07T13:19:44.790Z,48.6963333,-121.8723333,36.71,1.58,ml,4,212,0.0896,0.3,uw,uw60135818,2017-07-10T00:48:32.820Z,"30km NW of Rockport, Washington",earthquake,5.29,4.95,0.134,5,reviewed,uw,uw
2017-07-07T13:19:30.480Z,48.7735,-121.8055,39.26,1.26,ml,5,126,0.06397,0.26,uw,uw61280137,2017-07-10T00:42:51.360Z,"31km SE of Peaceful Valley, Washington",earthquake,1.96,2.24,0.106,4,reviewed,uw,uw
2017-07-07T13:10:04.529Z,37.7664,-118.151,6.5,1.6,ml,13,65.14,0.231,0.1647,nn,nn00594911,2017-07-07T19:39:25.390Z,"48km NNE of Dixon Lane-Meadow Creek, California",earthquake,,4.6,0.3,2,reviewed,nn,nn
2017-07-07T13:00:38.210Z,37.5621681,-118.8450012,-0.64,2.15,md,25,155,0.03054,0.04,nc,nc72830411,2017-07-07T14:16:02.638Z,"14km SE of Mammoth Lakes, California",earthquake,0.25,0.49,0.21,23,automatic,nc,nc
2017-07-07T12:59:58.909Z,67.5275,-147.0924,0,1.5,ml,,,,0.74,ak,ak16281109,2017-07-07T13:07:44.579Z,"93km SW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T12:52:57.807Z,66.7273,-159.0588,0,2.9,ml,,,,0.83,ak,ak16281098,2017-07-07T12:59:07.586Z,"97km W of Kobuk, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-07-07T12:51:29.000Z,37.5634995,-118.8463364,-1.41,2.08,md,25,150,0.05695,0.05,nc,nc72830401,2017-07-07T13:35:01.523Z,"14km SE of Mammoth Lakes, California",earthquake,0.24,0.57,0.31,23,automatic,nc,nc
2017-07-07T12:48:36.220Z,37.8034,141.1117,63.35,5.1,mb,,120,0.263,0.86,us,us100097p5,2017-07-11T07:41:18.213Z,"32km ESE of Marumori, Japan",earthquake,6.6,1.9,0.035,265,reviewed,us,us
2017-07-07T12:03:44.350Z,19.4161,-65.7985,14,3.1,md,5,314,1.1458,0.27,pr,pr2017188007,2017-07-07T16:16:14.230Z,"109km NNE of San Juan, Puerto Rico",earthquake,8.56,16.81,0.08,3,reviewed,pr,pr
2017-07-07T12:01:53.630Z,17.8806,-67.0875,7,1.92,md,3,326,0.0988,0.33,pr,pr2017188006,2017-07-07T16:15:46.550Z,"11km SSW of La Parguera, Puerto Rico",earthquake,2.74,1.09,0.17,3,reviewed,pr,pr
2017-07-07T11:37:52.330Z,19.008,-64.9406,15,1.99,md,4,295,0.7795,0.09,pr,pr2017188005,2017-07-07T16:15:10.238Z,"73km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.8,7.88,0.03,3,reviewed,pr,pr
2017-07-07T11:31:59.193Z,62.8855,-151.3185,109,2.2,ml,,,,0.34,ak,ak16279649,2017-07-07T11:44:25.435Z,"88km NW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-07T11:23:38.221Z,58.1801,-142.8823,0.6,2,ml,,,,0.32,ak,ak16279645,2017-07-07T17:54:33.591Z,"211km S of Cape Yakataga, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-07-07T11:20:20.260Z,46.846,-112.5385,10.28,2.3,ml,,106,0.173,0.18,us,us100097q8,2017-07-11T14:38:48.110Z,"16km SE of Lincoln, Montana",earthquake,1.6,4.8,0.128,8,reviewed,us,us
2017-07-07T11:09:13.060Z,36.5548325,-121.0961685,9.59,2.25,md,23,92,,0.07,nc,nc72830366,2017-07-07T11:42:02.209Z,"25km NE of Soledad, California",earthquake,0.28,0.68,0.25,25,automatic,nc,nc
2017-07-07T11:04:12.670Z,42.854,-79.332,3.8,2.07,ml,14,153,0.3581,0.26,ld,ld60137751,2017-07-12T04:55:15.616Z,"9km WSW of Port Colborne, Canada",earthquake,0.74,2.69,0.19,14,reviewed,ld,ld
2017-07-07T11:03:41.973Z,61.2905,-146.1195,19.6,2.3,ml,,,,0.83,ak,ak16279636,2017-07-07T11:07:49.108Z,"21km NE of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-07T10:35:34.593Z,39.3512,-119.28,5.3,1.1,ml,21,104.96,0.367,0.1688,nn,nn00594904,2017-07-07T19:19:49.701Z,"8km SSW of Silver Springs, Nevada",earthquake,,1.5,0.31,12,reviewed,nn,nn
2017-07-07T09:53:09.590Z,18.545,-64.4713,80,2.22,md,3,335,0.8453,0.05,pr,pr2017188004,2017-07-07T14:09:08.233Z,"20km NE of Road Town, British Virgin Islands",earthquake,3.32,0.96,0.08,3,reviewed,pr,pr
2017-07-07T09:20:00.290Z,38.8199997,-122.7976685,2.31,1.78,md,33,43,0.01027,0.03,nc,nc72830326,2017-07-07T11:01:02.722Z,"5km NW of The Geysers, California",earthquake,0.19,0.34,0.16,10,automatic,nc,nc
2017-07-07T09:08:13.450Z,37.5378342,-118.7916641,-1.9,1.78,md,22,137,0.06,0.05,nc,nc72830316,2017-07-07T10:34:02.648Z,"20km SE of Mammoth Lakes, California",earthquake,0.27,0.53,0.15,20,automatic,nc,nc
2017-07-07T08:56:57.010Z,34.0255,-117.0408333,17.81,1.29,ml,40,52,0.08671,0.22,ci,ci37694583,2017-07-07T13:17:40.349Z,"1km SSE of Yucaipa, CA",earthquake,0.28,0.67,0.188,26,reviewed,ci,ci
2017-07-07T08:51:05.370Z,19.2955,-67.5205,24,2.98,md,5,287,0.9119,0.18,pr,pr2017188003,2017-07-08T06:14:25.040Z,"89km NW of San Antonio, Puerto Rico",earthquake,1.62,15.21,0.25,3,reviewed,pr,pr
2017-07-07T08:43:31.190Z,-61.2963,154.3342,10,5.2,mb,,97,7.246,0.52,us,us100097lf,2017-07-07T09:00:58.040Z,"Balleny Islands region",earthquake,11.3,1.9,0.076,57,reviewed,us,us
2017-07-07T08:41:51.295Z,62.1216,-152.1574,103,1.5,ml,,,,0.5,ak,ak16278209,2017-07-07T08:47:24.743Z,"108km W of Talkeetna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2017-07-07T08:39:37.264Z,61.874,-147.6239,29,1.3,ml,,,,0.51,ak,ak16278208,2017-07-07T08:44:42.738Z,"65km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-07T08:33:21.110Z,-6.855,147.8657,54.76,4.5,mb,,105,2.627,0.96,us,us100097lc,2017-07-08T06:49:36.040Z,"27km S of Finschhafen, Papua New Guinea",earthquake,11.6,7.8,0.089,37,reviewed,us,us
2017-07-07T08:25:05.014Z,58.4478,-150.6452,34,1.7,ml,,,,0.46,ak,ak16278203,2017-07-07T17:49:19.131Z,"127km NE of Kodiak, Alaska",earthquake,,16.8,,,reviewed,ak,ak
2017-07-07T08:19:10.860Z,18.226,-67.0315,24,3,md,21,65,0.074,0.24,pr,pr2017188002,2017-07-08T06:18:10.040Z,"4km NW of Maricao, Puerto Rico",earthquake,0.44,1,0.24,20,reviewed,pr,pr
2017-07-07T08:16:56.333Z,38.1831,-118.7767,6.2,1.8,ml,19,64.26,0.12,0.1887,nn,nn00594898,2017-07-11T22:09:03.717Z,"40km SSW of Hawthorne, Nevada",earthquake,,1.9,0.57,10,reviewed,nn,nn
2017-07-07T08:16:49.277Z,60.4532,-151.7312,65.1,1.3,ml,,,,0.26,ak,ak16278199,2017-07-07T17:46:06.290Z,"24km W of Kalifornsky, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-07-07T08:10:52.570Z,46.8881667,-112.538,9.99,2.38,ml,21,109,0.189,0.21,mb,mb80225909,2017-07-07T19:08:35.360Z,"13km SE of Lincoln, Montana",earthquake,0.49,0.83,0.162,7,reviewed,mb,mb
2017-07-07T08:03:36.782Z,60.493,-151.7741,69.4,1.4,ml,,,,0.76,ak,ak16278188,2017-07-07T08:11:18.987Z,"27km WNW of Kalifornsky, Alaska",earthquake,,1.6,,,automatic,ak,ak
2017-07-07T07:58:17.378Z,60.47,-151.7481,71.1,4.4,ml,,,,0.65,ak,ak16277467,2017-07-07T17:23:06.915Z,"25km WNW of Kalifornsky, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-07-07T07:21:52.410Z,57.6847,-155.7232,94.4,3.3,ml,,,,0.6,ak,ak16277455,2017-07-08T06:23:18.040Z,"105km W of Larsen Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-07T07:17:39.960Z,44.7771667,-111.0278333,8.09,1.48,ml,15,140,0.02359,0.17,uu,uu60212787,2017-07-07T17:39:37.310Z,"14km NNE of West Yellowstone, Montana",earthquake,0.43,0.82,0.18,3,reviewed,uu,uu
2017-07-07T07:14:08.900Z,44.774,-111.0251667,7.83,1.27,md,13,138,0.01996,0.17,uu,uu60011784,2017-07-07T17:28:47.580Z,"13km NNE of West Yellowstone, Montana",earthquake,0.45,0.63,0.235,9,reviewed,uu,uu
2017-07-07T07:03:35.730Z,35.7638333,-117.5886667,7.25,1.19,ml,19,127,0.05229,0.14,ci,ci37694503,2017-07-07T13:18:38.588Z,"17km W of Searles Valley, CA",earthquake,0.31,0.84,0.191,16,reviewed,ci,ci
2017-07-07T07:02:07.000Z,44.7796667,-111.0248333,8.39,1.28,ml,13,142,0.0243,0.19,uu,uu60212777,2017-07-07T16:54:51.630Z,"14km NNE of West Yellowstone, Montana",earthquake,0.54,0.92,0.189,3,reviewed,uu,uu
2017-07-07T06:48:41.250Z,46.9311667,-112.7395,12.4,2.53,ml,23,124,0.221,0.17,mb,mb80225789,2017-07-08T05:51:31.885Z,"5km WSW of Lincoln, Montana",earthquake,0.39,0.7,0.298,17,reviewed,mb,mb
2017-07-07T06:32:20.880Z,44.6258333,-111.1605,12.45,1.35,ml,15,143,0.04708,0.17,uu,uu60212757,2017-07-07T16:37:22.880Z,"6km SW of West Yellowstone, Montana",earthquake,0.49,0.83,0.031,2,reviewed,uu,uu
2017-07-07T06:31:11.770Z,35.5363333,-84.1818333,18.13,2.03,md,10,73,0.1264,0.05,se,se60174237,2017-07-07T11:40:12.910Z,"8km SE of Vonore, Tennessee",earthquake,0.28,0.53,0.103,7,reviewed,se,se
2017-07-07T06:02:28.820Z,46.8988,-112.5428,9.59,2.2,ml,,121,0.187,0.31,us,us100097q0,2017-07-07T14:49:59.040Z,"12km ESE of Lincoln, Montana",earthquake,2.3,5.6,0.128,8,reviewed,us,us
2017-07-07T05:54:29.200Z,46.9212,-112.5405,6.25,3.1,ml,,113,0.178,0.6,us,us100097kx,2017-07-08T01:25:56.147Z,"11km ESE of Lincoln, Montana",earthquake,3.2,6.9,0.069,28,reviewed,us,us
2017-07-07T05:36:06.920Z,37.5386658,-118.8270035,-1.41,2,md,27,141,0.0513,0.05,nc,nc72830186,2017-07-07T13:39:07.935Z,"17km SE of Mammoth Lakes, California",earthquake,0.26,0.53,0.17,24,automatic,nc,nc
2017-07-07T05:33:09.909Z,38.7834,-119.6403,5.5,1,ml,6,79.86,0.321,0.1953,nn,nn00594968,2017-07-07T23:50:53.390Z,"14km SE of Gardnerville Ranchos, Nevada",earthquake,,3.5,0.11,2,reviewed,nn,nn
2017-07-07T05:30:56.055Z,61.6421,-146.4817,6.4,1.9,ml,,,,0.82,ak,ak16276758,2017-07-07T05:43:49.120Z,"57km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-07T05:07:02.720Z,19.1424999,-155.4933319,35.58,2.03,ml,42,159,0.03218,0.13,hv,hv61826321,2017-07-07T05:12:45.150Z,"7km SSW of Pahala, Hawaii",earthquake,0.54,0.77,0.08,3,automatic,hv,hv
2017-07-07T04:54:52.020Z,19.2835,-65.6726,98,2.84,md,7,269,1.051,0.37,pr,pr2017188001,2017-07-07T12:57:26.086Z,"96km N of Vieques, Puerto Rico",earthquake,6.04,8.72,0.34,5,reviewed,pr,pr
2017-07-07T04:49:44.789Z,57.4257,-132.8792,0,1.9,ml,,,,0.76,ak,ak16276138,2017-07-07T17:37:08.525Z,"68km N of Petersburg, Alaska",ice quake,,0,,,reviewed,ak,ak
2017-07-07T04:38:54.820Z,36.478,-89.5651667,9.57,1.79,md,21,52,0.05785,0.06,nm,nm60174232,2017-07-07T12:05:51.010Z,"12km SSW of New Madrid, Missouri",earthquake,0.39,0.67,0.159,14,reviewed,nm,nm
2017-07-07T04:30:35.610Z,67.1068,-148.696,0,1.5,ml,,,,0.85,ak,ak16276076,2017-07-07T04:37:07.949Z,"66km ESE of Coldfoot, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-07T04:29:57.640Z,35.996666,-121.0361633,6.91,1.82,md,14,122,,0.08,nc,nc72830171,2017-07-07T07:50:02.309Z,"25km SSE of King City, California",earthquake,0.37,1.17,0.31,9,automatic,nc,nc
2017-07-07T04:17:12.445Z,60.0804,-152.4626,89.6,1.5,ml,,,,0.68,ak,ak16275970,2017-07-07T04:24:19.909Z,"47km SSE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-07T04:15:01.083Z,63.1102,-144.2992,3.5,1.1,ml,,,,0.66,ak,ak16275968,2017-07-07T04:20:37.337Z,"70km WSW of Tok, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-07T03:59:11.710Z,47.729,-122.4568333,25.01,1.02,ml,5,306,0.288,0.08,uw,uw61280072,2017-07-07T17:36:32.850Z,"5km ESE of Indianola, Washington",earthquake,1.02,1.97,0.211,4,reviewed,uw,uw
